layer,name,status,family,risk,references,file,line,evidence
midfunc,fdiv_rr,unreviewed,fdiv_rr,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1088,reachable; no accepted family-level closure report
midfunc,fflags_into_flags,unreviewed,fflags_into_flags,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1254,reachable; no accepted family-level closure report
midfunc,ffunc_rr,unreviewed,ffunc_rr,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1206,reachable; no accepted family-level closure report
midfunc,fmod_rr,unreachable,fmod_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1148,no path from configured generated/support/FPU compiler roots
midfunc,fmov_b_rr,unreachable,fmov_b_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,893,no path from configured generated/support/FPU compiler roots
midfunc,fmov_d_ri_0,unreviewed,fmov_d_ri_0,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,990,reachable; no accepted family-level closure report
midfunc,fmov_d_ri_1,unreviewed,fmov_d_ri_1,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,998,reachable; no accepted family-level closure report
midfunc,fmov_d_ri_10,unreachable,fmov_d_ri_10,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1006,no path from configured generated/support/FPU compiler roots
midfunc,fmov_d_ri_100,unreachable,fmov_d_ri_100,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1014,no path from configured generated/support/FPU compiler roots
midfunc,fmov_d_rm,unreviewed,fmov_d_rm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1022,reachable; no accepted family-level closure report
midfunc,fmov_d_rrr,unreachable,fmov_d_rrr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,903,no path from configured generated/support/FPU compiler roots
midfunc,fmov_l_ri,unreachable,fmov_l_ri,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,915,no path from configured generated/support/FPU compiler roots
midfunc,fmov_l_rr,unreviewed,fmov_l_rr,68,6,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,863,reachable; no accepted family-level closure report
midfunc,fmov_rm,unreviewed,fmov_rm,68,6,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1038,reachable; no accepted family-level closure report
midfunc,fmov_rr,unreviewed,fmov_rr,68,22,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,850,reachable; no accepted family-level closure report
midfunc,fmov_s_ri,unreviewed,fmov_s_ri,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,939,reachable; no accepted family-level closure report
midfunc,fmov_s_rr,unreachable,fmov_s_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,873,no path from configured generated/support/FPU compiler roots
midfunc,fmov_to_b_rr,unreachable,fmov_to_b_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,979,no path from configured generated/support/FPU compiler roots
midfunc,fmov_to_d_rrr,unreachable,fmov_to_d_rrr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1046,no path from configured generated/support/FPU compiler roots
midfunc,fmov_to_l_rr,unreviewed,fmov_to_l_rr,68,6,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,948,reachable; no accepted family-level closure report
midfunc,fmov_to_s_rr,unreviewed,fmov_to_s_rr,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,958,reachable; no accepted family-level closure report
midfunc,fmov_to_w_rr,unreachable,fmov_to_w_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,968,no path from configured generated/support/FPU compiler roots
midfunc,fmov_w_rr,unreachable,fmov_w_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,883,no path from configured generated/support/FPU compiler roots
midfunc,fmovs_rm,unreviewed,fmovs_rm,68,3,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1030,reachable; no accepted family-level closure report
midfunc,fmovs_rr,unreachable,fmovs_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1196,no path from configured generated/support/FPU compiler roots
midfunc,fmul_rr,unreviewed,fmul_rr,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1108,reachable; no accepted family-level closure report
midfunc,fneg_rr,unreviewed,fneg_rr,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1078,reachable; no accepted family-level closure report
midfunc,forget_about,unreviewed,forget_about,68,304,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,582,reachable; no accepted family-level closure report
midfunc,fp_from_double_mr,unreviewed,fp_from_double_mr,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1286,reachable; no accepted family-level closure report
midfunc,fp_from_exten_mr,unreviewed,fp_from_exten_mr,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1261,reachable; no accepted family-level closure report
midfunc,fp_fscc_ri,unreachable,fp_fscc_ri,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1307,no path from configured generated/support/FPU compiler roots
midfunc,fp_to_double_rm,unreviewed,fp_to_double_rm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1297,reachable; no accepted family-level closure report
midfunc,fp_to_exten_rm,unreviewed,fp_to_exten_rm,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1274,reachable; no accepted family-level closure report
midfunc,fpowx_rr,unreviewed,fpowx_rr,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1230,reachable; no accepted family-level closure report
midfunc,frem1_rr,unreviewed,frem1_rr,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1176,reachable; no accepted family-level closure report
midfunc,frndint_rr,unreachable,frndint_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1128,its only source call is inside inactive USE_X86_FPUCW code in the configured AArch64 build
midfunc,frndintz_rr,unreachable,frndintz_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1138,no path from configured generated/support/FPU compiler roots
midfunc,fsgldiv_rr,unreachable,fsgldiv_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1158,no path from configured generated/support/FPU compiler roots
midfunc,fsglmul_rr,unreachable,fsglmul_rr,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1186,no path from configured generated/support/FPU compiler roots
midfunc,fsqrt_rr,unreviewed,fsqrt_rr,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1058,reachable; no accepted family-level closure report
midfunc,fsub_rr,unreviewed,fsub_rr,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64.cpp,1118,reachable; no accepted family-level closure report
midfunc,jff_ABCD_b,audited,ABCD,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8101,BasiliskII/docs/AARCH64_JIT_AUDIT_BCD.md
midfunc,jff_ADD_b,unreviewed,ADD,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,255,reachable; no accepted family-level closure report
midfunc,jff_ADD_b_imm,unreviewed,ADD_b_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,240,reachable; no accepted family-level closure report
midfunc,jff_ADD_l,unreviewed,ADD,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,329,reachable; no accepted family-level closure report
midfunc,jff_ADD_l_imm,unreviewed,ADD_l_imm,80,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,310,reachable; no accepted family-level closure report
midfunc,jff_ADD_w,unreviewed,ADD,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,290,reachable; no accepted family-level closure report
midfunc,jff_ADD_w_imm,unreviewed,ADD_w_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,275,reachable; no accepted family-level closure report
midfunc,jff_ADDX_b,unreachable,ADDX,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,510,no path from configured generated/support/FPU compiler roots
midfunc,jff_ADDX_l,unreachable,ADDX,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,592,no path from configured generated/support/FPU compiler roots
midfunc,jff_ADDX_w,unreachable,ADDX,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,551,no path from configured generated/support/FPU compiler roots
midfunc,jff_AND_b,unreviewed,AND,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,789,reachable; no accepted family-level closure report
midfunc,jff_AND_b_imm,unreviewed,AND_b_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,771,reachable; no accepted family-level closure report
midfunc,jff_AND_l,unreviewed,AND,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,865,reachable; no accepted family-level closure report
midfunc,jff_AND_l_imm,unreviewed,AND_l_imm,80,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,853,reachable; no accepted family-level closure report
midfunc,jff_AND_w,unreviewed,AND,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,830,reachable; no accepted family-level closure report
midfunc,jff_AND_w_imm,unreviewed,AND_w_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,812,reachable; no accepted family-level closure report
midfunc,jff_ANDSR,audited,ANDSR,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,634,BasiliskII/docs/AARCH64_JIT_AUDIT_ADDX_SUBX_CCR.md
midfunc,jff_ASL_b_imm,audited,ASL_b_imm,68,3,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,899,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASL_b_reg,audited,ASL_b_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1019,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASL_l_imm,audited,ASL_l_imm,68,3,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,977,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASL_l_reg,audited,ASL_l_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1131,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASL_w_imm,audited,ASL_w_imm,68,3,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,938,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASL_w_reg,audited,ASL_w_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1075,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASLW,audited,ASLW,68,7,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1214,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASR_b_imm,audited,ASR_b_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1304,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASR_b_reg,audited,ASR_b_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1455,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASR_l_imm,audited,ASR_l_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1362,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASR_l_reg,audited,ASR_l_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1545,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASR_w_imm,audited,ASR_w_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1333,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASR_w_reg,audited,ASR_w_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1500,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ASRW,audited,ASRW,68,7,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1614,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_BCHG_b,audited,BCHG,90,18,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1731,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BCHG_b_imm,audited,BCHG_b_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1703,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BCHG_l,audited,BCHG,90,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1757,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BCHG_l_imm,audited,BCHG_l_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1717,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BCLR_b,audited,BCLR,90,18,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1888,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BCLR_b_imm,audited,BCLR_b_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1858,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BCLR_l,audited,BCLR,90,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1914,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BCLR_l_imm,audited,BCLR_l_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1873,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BFINS_dd,unreachable,BFINS_dd,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2192,all BFINS slots are post-registration op_bitfield_comp_ff services; the legacy inline BFINS MIDFUNC is not selectable
midfunc,jff_BFINS_di,unreachable,BFINS_di,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2048,no path from configured generated/support/FPU compiler roots
midfunc,jff_BFINS_id,unreachable,BFINS_id,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2118,no path from configured generated/support/FPU compiler roots
midfunc,jff_BFINS_ii,unreachable,BFINS_ii,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1965,no path from configured generated/support/FPU compiler roots
midfunc,jff_BFINS2_dd,unreachable,BFINS2_dd,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2408,no path from configured generated/support/FPU compiler roots
midfunc,jff_BFINS2_di,unreachable,BFINS2_di,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2264,no path from configured generated/support/FPU compiler roots
midfunc,jff_BFINS2_id,unreachable,BFINS2_id,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2334,no path from configured generated/support/FPU compiler roots
midfunc,jff_BFINS2_ii,unreachable,BFINS2_ii,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1998,no path from configured generated/support/FPU compiler roots
midfunc,jff_BSET_b,audited,BSET,90,18,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2549,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BSET_b_imm,audited,BSET_b_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2519,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BSET_l,audited,BSET,90,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2575,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BSET_l_imm,audited,BSET_l_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2534,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BTST_b,audited,BTST,90,20,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2643,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BTST_b_imm,audited,BTST_b_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2615,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BTST_l,audited,BTST,90,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2668,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_BTST_l_imm,audited,BTST_l_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2629,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jff_CLR_b,unreachable,CLR,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2745,no path from configured generated/support/FPU compiler roots
midfunc,jff_CLR_l,unreachable,CLR,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2779,no path from configured generated/support/FPU compiler roots
midfunc,jff_CLR_w,unreachable,CLR,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2762,no path from configured generated/support/FPU compiler roots
midfunc,jff_CMP_b,unreviewed,CMP,88,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2822,reachable; no accepted family-level closure report
midfunc,jff_CMP_b_imm,unreviewed,CMP_b_imm,88,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2801,reachable; no accepted family-level closure report
midfunc,jff_CMP_l,unreviewed,CMP,88,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2936,reachable; no accepted family-level closure report
midfunc,jff_CMP_l_imm,unreviewed,CMP_l_imm,88,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2900,reachable; no accepted family-level closure report
midfunc,jff_CMP_w,unreviewed,CMP,88,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2872,reachable; no accepted family-level closure report
midfunc,jff_CMP_w_imm,unreviewed,CMP_w_imm,88,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2850,reachable; no accepted family-level closure report
midfunc,jff_CMPA_l,unreachable,CMPA,88,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3016,no path from configured generated/support/FPU compiler roots
midfunc,jff_CMPA_l_imm,unreachable,CMPA_l_imm,88,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3001,no path from configured generated/support/FPU compiler roots
midfunc,jff_CMPA_w,unreachable,CMPA,88,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2983,no path from configured generated/support/FPU compiler roots
midfunc,jff_CMPA_w_imm,unreachable,CMPA_w_imm,88,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2968,no path from configured generated/support/FPU compiler roots
midfunc,jff_DBCC,unreachable,DBCC,92,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3039,no path from configured generated/support/FPU compiler roots
midfunc,jff_DIVLS32,audited,DIVLS,68,11,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3508,BasiliskII/docs/AARCH64_JIT_AUDIT_DIVISION_LIFECYCLE.md
midfunc,jff_DIVLS64,audited,DIVLS,68,11,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3712,BasiliskII/docs/AARCH64_JIT_AUDIT_DIVISION_LIFECYCLE.md
midfunc,jff_DIVLU32,audited,DIVLU,68,11,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3433,BasiliskII/docs/AARCH64_JIT_AUDIT_DIVISION_LIFECYCLE.md
midfunc,jff_DIVLU64,audited,DIVLU,68,11,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3612,BasiliskII/docs/AARCH64_JIT_AUDIT_DIVISION_LIFECYCLE.md
midfunc,jff_DIVS,audited,DIVS,68,22,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3306,BasiliskII/docs/AARCH64_JIT_AUDIT_DIVISION_LIFECYCLE.md
midfunc,jff_DIVU,audited,DIVU,68,22,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3155,BasiliskII/docs/AARCH64_JIT_AUDIT_DIVISION_LIFECYCLE.md
midfunc,jff_EOR_b,unreviewed,EOR,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3889,reachable; no accepted family-level closure report
midfunc,jff_EOR_b_imm,unreviewed,EOR_b_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3869,reachable; no accepted family-level closure report
midfunc,jff_EOR_l,unreviewed,EOR,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3972,reachable; no accepted family-level closure report
midfunc,jff_EOR_l_imm,unreviewed,EOR_l_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3959,reachable; no accepted family-level closure report
midfunc,jff_EOR_w,unreviewed,EOR,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3934,reachable; no accepted family-level closure report
midfunc,jff_EOR_w_imm,unreviewed,EOR_w_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,3914,reachable; no accepted family-level closure report
midfunc,jff_EORSR,audited,EORSR,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4002,BasiliskII/docs/AARCH64_JIT_AUDIT_ADDX_SUBX_CCR.md
midfunc,jff_EXT_b,unreachable,EXT,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4080,no path from configured generated/support/FPU compiler roots
midfunc,jff_EXT_l,unreachable,EXT,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4117,no path from configured generated/support/FPU compiler roots
midfunc,jff_EXT_w,unreachable,EXT,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4098,no path from configured generated/support/FPU compiler roots
midfunc,jff_LSL_b_imm,audited,LSL_b_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4277,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSL_b_reg,audited,LSL_b_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4359,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSL_l_imm,audited,LSL_l_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4333,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSL_l_reg,audited,LSL_l_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4434,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSL_w_imm,audited,LSL_w_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4305,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
